target,ids,user,text
0,2231367988,Garrettgbrooks,I could really use a good night sleep. I wish I knew what to do about my girlfriend 
0,2188507865,HystericallyEve,"Just had some cake, really good, i know its late, ugh determined to finish my project by midnight, I highly doubt it though! "
1,1992205198,KelseyRentchler,"Monday Monday, so good to me, Monday Monday, it was all I hoped it would be. Oh Monday morning, Monday morning couldn't guarantee.... "
1,1994847816,Vashti25,"Saw this on a card,&quot;Florida is heaven's waiting room.&quot; "
0,2015071392,Dollx_,needs to earn some cashh(: cannot wait until tomorrow.i wana see my boy 
1,2016157504,silvrayn,"@bigpieps A big ole mess.  She's doing pretty well. Has up-chucks now and then, but overall good. How about yours? Aside from cute. "
0,2212617532,mike360,Not looking forward to waiting for the streetcar in the rain! 
0,2251941597,GraceMercyRcds,"No Friday Twitter Bible Trivia Winners   The correct answer is C)Junia Rom16:7. Well, donât go astray..thereâs always today! Try again.."
0,1981749857,robertcyong,Feeding Anderson again.  Got up three times last night.  This is not fun  I am exhausted......
0,2057083509,cassiopeiadoes,has just realised it's D-day. How awful of me not to have remembered  blame the anglo saxons.
0,1468397037,elfinamsterdam,@nmcgivney yeah ploughed around there last night.. .but nothing happening 
0,1685218220,jelzebel,is not in a good mood. 
0,1984202198,JenWojcik,Feeling sorry for Short Boy today...both @bwoj &amp; I are heads down working...has to be by himself. At least he can do that well 
1,1998246704,mcolemansc,"@perksofbeingme i'm sorry, hope you feel better in the mornin.  i'm watchin sweeny todd again "
1,2176461394,GeorginaMeehan,@jonasbrother have just sang 'thinking of you' by @katyperry so good. Gives me shivers  x
0,2224920247,Tiff_frm_da_twn,@Btica Or Something. There Goona start cuttin back on them pretty soon. I feel for the kids who don't have computers at home 
0,2176481504,ohindiegirl,"wants the meds to kick in, knock me out and stop crying "
1,2066754844,amy_l,@annajyu that blog is lovely. nice find! 
0,2174866660,Hiimflip,My dad forgot to unlock my phone... Again. Damnit. 
1,2001935225,anilalur,Wind sun heat n the biomass ! This place rocks 
1,1990985874,spgreenlaw,"@CobwebsStir This is true. I tend to worry, though. I'm the worrying sort. I'll get myself together, don't worry. "
1,1691382611,sharkness,"@DeeDee0517 hate to tell you this, but i just ate brownies w/ cream cheese frosting  "
1,1565764196,DianeGilabert,@thebloggermom great job! Replacing processed carbs w. fresh fruits and veggies is the key to sustained wt loss w/o hunger 
0,1968292428,nomibear,@alwayskatharine  It works for me... Maybe it's just you? [I mean that in a caring way.]
0,2249359815,thewinchesterau,"@Megan_Purcell Damm, that reminds me I missed out on them on Wednesday night "
1,1883366501,vickytownsend,GUYS.. I'll go out now.. see ya.. it's just 30 minuts.. 
1,1880879454,azimsafwan,"@mykasaraw yeah, you should've been thankful to me before, b'cos you have a friend like me  not like @wryckyanno"
0,1834201423,victoriaaa_,Ooohh E! News. The headlines look shit but there's nothing else on 
1,1989437498,imanwilliams,"@KisseyAsplund Really? It's nice and warm here in Atlanta,GA . I want to visit Stockholm. I bet it's nice "
0,1980949860,nickkidee,@jordanknight tink for me @10 am too! When do u leave for the tour? Another beautiful day here in MA but I have 2 work @ bugaboo tonight! 
1,1957171138,abeoisbunk,"@she_shines92 Lol it's okay, your awake now "
0,2072117109,alvingator,The Magic couldn't hang with the Lakers tonight     Hope they make a series out of it - at least 6 games
0,2017688027,Lifedough,Oh boy i love hanging out with old people i dont know. Im driving so i cant even get inapproiately wasted. 
0,2233253989,michaelbertalan,ok i dont think the direct deposit worked  ha... time to watch tv..
0,1827882255,SammyBear1,I'm out of my drink 
1,1687152565,ipricillia,needs tons of luck for tomorrow 
1,1685624668,manishsinha,@apoorvkhatreja OH. You in 2nd sem.. i forgot we too had this... Continue continue.. 
0,1973953956,HopieSpitshard,Uh oh- Li hing-induced tummyache. Not the best breakfast food 
1,1694240308,Hargarmoopy,Remind me to get out &amp; take a pic of my blooming clematis before the wind storm tomorrow. 
1,1687070667,stuartbogg,Just enjoyed a nice bike ride! 
0,1988846639,shihstephanie,"tired, but i have sooo much to do! "
0,2051196343,0LaDolceVita0,Not looking forward to 9am-4pm class tomorrow! And missing Drew 
1,2050323228,peppa13,@selenagomez  Omg Selena! You rock and totally inspire me  Keep living your dream and keep your head held high!
0,1994944157,Dreyesbo,"@happylovesChuck Sadly, yes  It's ending now"
0,2194431388,kiranerdcore,@lettycheung 12:49 am! i have school tomorrow 
0,2175112808,RacheLyn5485,@NinjaFanpire  That doesn't sound promising at all
1,1978336611,kailaengland,@euripedeslott  you're too kind!
0,2205794958,ashninaa,"@BossReggie u seem pretty jolly, I hate the morning  lol"
1,1881373601,Sweena,@chcoz @ labete Are you guys coming to Fight Camp? 
0,1998632491,veilin,@mileycyrus - your tennis teacher is so mean  Haha
1,2070788214,xomalesee,@hardcoremiles lol yeeep.  anywhoreee. whats upp withh you?
1,1932363910,florist,@RKF I hate {you]  lol - that was pretty awesome.  
1,2174946711,joshua_fox,@jadedownes i have no texts left  but if you have enough battery (i know what you're like) call me during demi please 
0,2015981748,jocundity,I have Short Legs Long Pants Rainy Day Syndrome. 
0,2013577736,saraburgess,just watched the biography of Freddie Mercury. soo sad! he died 4 days after I was born. I cried. 
0,2060692867,viridari,oof. I very suddenly got a very bad cold today. 
1,1548888004,2bincontrol,Had fun at the carnival with the bff  middle school jid are sluts these days! Gonna visit my husband..i miss him&lt;3
1,1971109223,ddhp,"Everybody, my ID has changed from @ipeterhuang to @ddhp... The reason of change is purely shorter, easy for memorizing. Pls follow. "
1,1573649966,Taelahf,"@hot30 Ok,Thanks "
0,2054965706,tanyahh_xx,is feeling so ill 
0,2328291928,SkinFaceMcGee,I'm already sick of work. 
0,1564617790,SaraKilis,Like shattered glass...  tomorrow = school  NOOOO! 
1,2190632625,Janen999,"@aplusk ...but then again, it's Iraq...the country of unlimited possibilities "
1,2002052411,itskristal,@springkoh THANK YOUUU!! 
0,2057756312,JuliaCathrine,"tired, and totally ready for the bed, been such a long day. And tomorrow, a even longer one, photosession, oh my gash "
1,2065214189,Meyer_Photo,"@chadfranz I'm in!  Any night this week except for Tuesday.  Deb's in Florida all week, she'll have to join us next time. "
1,1985506059,labebita86,@NyceBilly heeeyyy sexxyyy!!! love tha pic 
0,2233856123,kenmoo,anyone remembers Dennis the Menace? yes..i am now George Wilson and my son is Dennis~!!! Now i know how mr wilson feels hahahaha..shiok 
1,2014430239,MAYARH,ok so today..im actually gonna go do summat...instead spendin ma day on here...wow...tam is comin over  shops?  good morning!
0,2195145379,ashleymilli,1 exam down 3 to go  advanced functions tomorrow! eep
0,2177341080,oxLAURZxo,Is listenin to the thunder not looking forward to the rain that comin r way 
0,1694587459,Stuartbigbro2,please make the rain stop ! I am off to Blenhiem Palace and have a bbq to light up later ... 
0,2051046596,sindahadiwiguno,On the way J's house w/ M. And I haven't ate anything 
0,1984207440,n95sage,@worldofnokia Haven't we all? 
0,2052695047,imath,Twinkle now allows u to connect to facebook ! Sad Weather in Paris 
0,1961834859,6bdesign,Omg. I got no sleep again. Neighbors are building a deck &amp; they've been starting @ 5:00am. I'm SO tired. Feel like I just took Benadryl 
1,1999435386,Leishkin,"@jameshazelden all of your haiku's have been great, but this one's very pretty  and pretty true of human nature, really."
1,2064699457,mawilms,"@Merilyy  Really good, as almost! And you got a new fan http://lookbook.nu/look/160844"
1,1989932195,RaraACTIVE,EMMA I WANT IT 
1,2001076519,chickylove,ello new follower. 
0,1751461525,dmoney226,Feel better che  i love you so much
0,1687181981,tdanubrata,"I need to sleep, but really really want Insan to caaaall "
1,1753518490,PlanFan,@Huntley22 haha fucking hell i know ay. shit son he's just making trouble. we could take him. 
1,1957250051,WTFJAY,@TikkaMadsen Goodnight  Thank you 
1,1998873544,leannalovespatd,Going to the mall again with Cherie 
0,2181514349,amymarie88,Another Beautiful day!! Loving the Sunshine! Medical stuff tomorrow  not so happy about that...
1,1565327263,Pittarelli,Damnit! You left the cap off the toothpaste AGAIN! What did I warn you about that? 
1,2186527110,thetalltree,The Proposal was a really cute movie! Ryan Reynalds is quite sexy 
0,2017005948,AlexLJ,@ab_p you can share mine. im full of cold too 
0,1557724837,DJTommyGunZ,just got up. bored enought that im watching The Hills 
0,2072038618,MacAddict0915,Upset I can't find my CHI! 
0,2247300776,Ashley_Lauren,@DisciplineCC I haven't seen the movie... 
0,2262988630,lianapons,@renees didn't have phone yesterday had to leave it to be charged  hope u had a good lounge day - call me if u still up?
1,2058212043,tweeteradder20,@omarabid Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
1,1881326299,jaideeh,katy perry's album is brill 
0,2196540119,lannilovesmdp,In nancys room studying for earth science exam tomorrow  blahh text?
0,1553833901,michaelasjolund,@bubbelplast for that confirmation stuff? I think so  but I don't want to. I'm tireddddd!
0,2238434960,romaclaire,says ending n ng 1 liter of tears.  http://plurk.com/p/127edu
1,1976336624,laurenATLx3,@EscapeTheFate it sure is. I get to see you twice 
1,1992071656,essentialU,@twinbirch I have an amazing team at Essential Wholesale &amp; @EssentialLabs to back me up which allows me to do all that with my kids now 
1,1970710871,Davidwalsh16,@MiL0_ they ask difficult questions.  and I would rather support the underdog than the rich side that's almost guaranteed success
0,2202856825,AlisonCroley,i seriously think im going to fail chem &amp; for suuure fail the math final  1 DAY LEFT...i can do it (at least thats what im telling myself)
0,1998484687,_tiffSTAR,This one girl will not stop staring at me! I dont have any friends with me to do a booger check  Ill just chalk it up to her being rude.
0,2299554396,wishishere,@donnyroc sure wish i was goning to see mother bey 
1,2177700175,rafaronconi,@renanwille Bom dia Re 
1,1997617832,mcvane,"@bookwhore  For me, it was Eric. And Christopher Walken's wicked sense of humour."
0,2049979156,pisces_mami,Hey sexy's! Miss ya'll! As for me I'm getting ready to be a loser on a friday nite  and take a long hot bubble bath and read a book! Fun..
0,2221578521,dnsnow,"@JonMcClure saw that insert you did on This Week last week!  You're spot on, feels like Labour forgot about us  power to the people!"
1,1968100233,lexxisahandfull,@Eighty4TheBoss hey precious  !
0,2262780329,RikDeeaz,"Everyone pray for me, possibility i have nemonia (or however u spell it)  "
0,1992829528,meelzwalker,@tenishea212 ahh people have voted but their votes havent counted. alice is 1 vote behind me 
0,1989940354,AnemonE00,Air france plane went missing 
0,2004739979,krisha_viado,i  want to drink starbucks or eat i ce cream 
1,2054891143,johnrt01,"Hello to all you tweets  My first time on twitter yeah, late at night getting bored thought I would sign up and check it out!!"
1,2058726368,nicolewick,@StefneMiller Awww.... Thank you  My husbands blogging for me tonight. I'm excited to see what he has 2 say. Told him it better be good 
0,2302341081,smbryar,@GregLaswell LOVING Pete and J - shame I live in the UK 
0,2068758283,Lihis,@SamanthaMc_x hehe yeah ive never been in scotland and i'm going to be in glasgow alone for the 1st time.. thats fun *not* 
1,2048967289,gabizitcha,@tommcfly of course she cried... dougie and danny are so ugly! I'm joking! HAHAHAHAH 
0,2054882579,Kendralicious,I want to eat too 
0,2265445359,KatyRalph,catching up on the hills. missed it last sunday since i was packing ...for wembley! 
0,1979257319,KOLtwitbot,"Fallen Angel Doll: It's okay, Fisty. I still love you. "
0,1974936134,miasarah,@PerezHilton that's the saddest thing I've ever heard 
0,1976415462,SuperVera,Ughhh... Working All Day Tomorrow!! 
0,2014523258,JulesMc21,"@Postaltoots Ours already turned Chelle  Was gunna nap in the garden as well, Not been out in it much yet  WILL BE SUN FUN IN CHICH THO"
0,2016932898,bourne22k,"@tommcfly DUDE, you don't look up in Porto Alegre show. i was thete. danny look, Dougie look. you did't look. i'm sad with you. "
1,1469392269,Robert_me,WOW.... Ubuntu beta on my netbook. 
0,2199069594,MPsLadyScorpio,@LaTrica_ awwww man  I gotta cum to 145th and check it out
1,2181625656,ladiimmfm,"2MORROW iiS MY DUE DATE iiM BEYOND ANXiiOUS SOON iiLL HAVE MY 3 KiiNGS:AARON, DADDY MiiKE&amp;KiiNG baby MiKE What more could ii ask for "
0,2002462382,TRINOTRON,hhmmm... a lot of 'trons seem to be creeping up. 
1,1827732058,Gooeys, i gotta take a whiz. lol
0,1958103630,bebetaya,home sweet home? i think no! huaaaa 
1,2051531251,CRYSTALLLLLLLL,Getting ready for tonight 
0,1957143180,i_bored,And then you find out today they had there first kiss! } 
1,1834072469,MiramarMike,"Wolfram  &quot;What? It canï¿½t tell me how much energy it would take to move Henry VIII one kilometer, expressed in cheeseburger-calories?ï¿½"
1,1976847357,aneehan,"@mybonescostme Thanks, hun. I can see yours too!  Twitter has been crazy lately, haha."
1,1694163937,caityyyyyy,ish okay my loveee 
0,2002897783,drowgirl,I was not made for early. 
1,1793439562,gokoro_pl,awesome cufflinks  http://bit.ly/iBl4y
1,2051894739,farahato,#followfriday Many thanks for the love  @bigdawg10 @avenueofthearts @labelladiva @linnetwoods @michaelheiniger @rleseberg @Follow_Steph
1,2059481670,BrianBootyCall,Waiting at safe way. Im listening to paris and reading the news paper.. My life is pretty great 
1,1956220871,KaelaIsSoFly,"@ddlovato So what's the deal on your new Twitter background? I like it, btw, but I'm just curious. Your new main pic is awesome, too "
